2.459945500000000000e+06 2.177537462344027869e-03 1.564693711962385995e-03 -4.554319557015092069e-04 -2.725891633338886795e-04 4.801301787042106081e-04 -2.545487274737223915e-05
2.459945500694443937e+06 2.177348140532429834e-03 1.565027114894668950e-03 -4.554496150313538851e-04 -2.726576527323633739e-04 4.800702657607706795e-04 -2.540399837782204859e-05
2.459945501388888806e+06 2.177158771161528950e-03 1.565360476219676989e-03 -4.554672390342172058e-04 -2.727261341291766145e-04 4.800103497495666091e-04 -2.535313103908498115e-05
2.459945502083333209e+06 2.176969354236881100e-03 1.565693795935277051e-03 -4.554848277149786749e-04 -2.727946075245555962e-04 4.799504306676732196e-04 -2.530227072502307020e-05
2.459945502777778078e+06 2.176779889764042172e-03 1.566027074039336945e-03 -4.555023810785153050e-04 -2.728630729187283264e-04 4.798905085121685861e-04 -2.525141742950341093e-05
2.459945503472222015e+06 2.176590377748568051e-03 1.566360310529721009e-03 -4.555198991296985789e-04 -2.729315303119231925e-04 4.798305832801359879e-04 -2.520057114639856025e-05
2.459945504166666884e+06 2.176400818196015923e-03 1.566693505404290979e-03 -4.555373818733960225e-04 -2.729999797043691236e-04 4.797706549686616860e-04 -2.514973186958656040e-05
2.459945504861110821e+06 2.176211211111942108e-03 1.567026658660909027e-03 -4.555548293144714208e-04 -2.730684210962954829e-04 4.797107235748362779e-04 -2.509889959295100005e-05
2.459945505555556156e+06 2.176021556501901190e-03 1.567359770297431032e-03 -4.555722414577830837e-04 -2.731368544879321752e-04 4.796507890957545897e-04 -2.504807431038048903e-05
2.459945506250000093e+06 2.175831854371449922e-03 1.567692840311715047e-03 -4.555896183081865024e-04 -2.732052798795095937e-04 4.795908515285148086e-04 -2.499725601576941058e-05
2.459945506944444031e+06 2.175642104726142022e-03 1.568025868701616084e-03 -4.556069598705322888e-04 -2.732736972712586192e-04 4.795309108702196753e-04 -2.494644470301721995e-05
2.459945507638888899e+06 2.175452307571535977e-03 1.568358855464985040e-03 -4.556242661496665014e-04 -2.733421066634106745e-04 4.794709671179755084e-04 -2.489564036602901026e-05
2.459945508333332837e+06 2.175262462913184203e-03 1.568691800599674975e-03 -4.556415371504316750e-04 -2.734105080561976165e-04 4.794110202688931259e-04 -2.484484299871504831e-05
2.459945509027778171e+06 2.175072570756643019e-03 1.569024704103530064e-03 -4.556587728776656824e-04 -2.734789014498516268e-04 4.793510703200863816e-04 -2.479405259499084909e-05
2.459945509722222108e+06 2.174882631107467011e-03 1.569357565974400983e-03 -4.556759733362021137e-04 -2.735472868446058091e-04 4.792911172686740084e-04 -2.474326914877765017e-05
2.459945510416666977e+06 2.174692643971209895e-03 1.569690386210129086e-03 -4.556931385308702763e-04 -2.736156642406933209e-04 4.792311611117782083e-04 -2.469249265400172048e-05
2.459945511111110914e+06 2.174502609353427991e-03 1.570023164808558979e-03 -4.557102684664959000e-04 -2.736840336383480790e-04 4.791712018465250867e-04 -2.464172310459463138e-05
2.459945511805555783e+06 2.174312527259675016e-03 1.570355901767528980e-03 -4.557273631478997271e-04 -2.737523950378044878e-04 4.791112394700449231e-04 -2.459096049449358871e-05
2.459945512500000186e+06 2.174122397695505120e-03 1.570688597084880008e-03 -4.557444225798985967e-04 -2.738207484392972228e-04 4.790512739794715747e-04 -2.454020481764085000e-05
2.459945513194445055e+06 2.173932220666471155e-03 1.571021250758446045e-03 -4.557614467673053909e-04 -2.738890938430613934e-04 4.789913053719432900e-04 -2.448945606798381933e-05
2.459945513888888992e+06 2.173741996178129871e-03 1.571353862786063023e-03 -4.557784357149284918e-04 -2.739574312493331929e-04 4.789313336446016241e-04 -2.443871423947567082e-05
2.459945514583332930e+06 2.173551724236031952e-03 1.571686433165562970e-03 -4.557953894275721079e-04 -2.740257606583485980e-04 4.788713587945925233e-04 -2.438797932607452860e-05
2.459945515277777798e+06 2.173361404845732849e-03 1.572018961894775966e-03 -4.558123079100362732e-04 -2.740940820703445069e-04 4.788113808190656200e-04 -2.433725132174384976e-05
2.459945515972222202e+06 2.173171038012784977e-03 1.572351448971532088e-03 -4.558291911671170102e-04 -2.741623954855581971e-04 4.787513997151742872e-04 -2.428653022045246154e-05
2.459945516666667070e+06 2.172980623742742923e-03 1.572683894393655992e-03 -4.558460392036056794e-04 -2.742307009042271090e-04 4.786914154800761805e-04 -2.423581601617443942e-05
2.459945517361111008e+06 2.172790162041157800e-03 1.573016298158972986e-03 -4.558628520242900091e-04 -2.742989983265897128e-04 4.786314281109325876e-04 -2.418510870288898852e-05
2.459945518055554945e+06 2.172599652913585061e-03 1.573348660265305992e-03 -4.558796296339532824e-04 -2.743672877528844788e-04 4.785714376049084824e-04 -2.413440827458069091e-05
2.459945518749999814e+06 2.172409096365574954e-03 1.573680980710474896e-03 -4.558963720373748795e-04 -2.744355691833506904e-04 4.785114439591731756e-04 -2.408371472523942092e-05
2.459945519444444217e+06 2.172218492402681195e-03 1.574013259492300018e-03 -4.559130792393294098e-04 -2.745038426182283900e-04 4.784514471708993934e-04 -2.403302804886010119e-05
2.459945520138889086e+06 2.172027841030456201e-03 1.574345496608596040e-03 -4.559297512445879049e-04 -2.745721080577570236e-04 4.783914472372637105e-04 -2.398234823944295004e-05
2.459945520833333023e+06 2.171837142254451087e-03 1.574677692057178079e-03 -4.559463880579168972e-04 -2.746403655021776094e-04 4.783314441554469844e-04 -2.393167529099362033e-05
2.459945521527777892e+06 2.171646396080220004e-03 1.575009845835859948e-03 -4.559629896840789072e-04 -2.747086149517312197e-04 4.782714379226335965e-04 -2.388100919752271159e-05
